3.8604,-13.5,-4.9,-24.4,-332.6,-275.6,-228.8,32,-274.3,-704.3,-730.8,-220.8,91.7,-174.5,-332.3,-393.3,-339,-427.9,-222.9,120.2,-230.5,-705.5,-959.7,-456.1,-56.4,60.8,606.2,-34.5,109,-699.9,-486,27.9,647.4,444.2,-582.2,-879.1,-132.3,-417.5,-170.1,-162,6.1,-506.2,-382,-46.4,625.4,306,-234.1,-1045.5,-684.3,-814.4,-1209.6,-335.3,311.2,-334,269.7,-1221.3,-960,54,270.9,-427.4,-887.2
3.8606,-7.2,-5.5,-23.8,-335.1,-275.2,-220,41.3,-279.3,-713.7,-736.9,-215.3,105.4,-177.1,-336.1,-396.1,-342.7,-438.6,-230.3,137.1,-211.4,-701,-935.6,-408.4,-27,84.2,628.7,-46.9,115.6,-698.2,-481.7,25.2,653.3,454.2,-597.4,-887.2,-127.8,-426.9,-202.9,-190.6,11.6,-502.1,-369.7,-23.7,661.2,319.5,-260.1,-1081.3,-685.3,-833.8,-1238.7,-344.4,326.2,-372.7,259.3,-1247.5,-992.2,54.1,247.9,-460.9,-902.8
3.8608,-4,-11.2,-26.6,-348.8,-285.6,-219.1,49.9,-287.9,-716.8,-751.8,-209.4,126.3,-177.2,-343.9,-397.2,-344.8,-440.2,-234.9,159.5,-181.1,-684,-907.4,-378.2,-11,99.2,629.5,-59.4,104,-695.4,-475.6,24.2,638,446.5,-606.5,-882.9,-123.6,-406.7,-179,-191.2,-6.7,-517.3,-355.3,-3.7,682.3,316.2,-277.3,-1094.3,-673.8,-849.1,-1259.2,-355.6,291.3,-436.7,190.8,-1310.7,-1100.4,-4.9,241.3,-460.1,-912.7
3.861,-2.4,-10.9,-27.1,-359.9,-291.9,-223.1,66.2,-306.7,-739.8,-769,-225.4,137.7,-181.7,-338.8,-384.1,-346.5,-448.2,-243.7,176.1,-165.1,-670.7,-874.9,-341.7,20.5,105.9,630.3,-60.7,90.8,-695.6,-468,26.2,631.6,441.8,-590.6,-861.2,-118.9,-395.4,-155.8,-177.6,-33.4,-537.2,-347.6,10.8,691.8,309.6,-274.4,-1087.8,-655.3,-873.3,-1293.6,-374.5,287.3,-470,162.8,-1349.8,-1160.4,-34.2,221.1,-498.2,-936.9
3.8612,0,-8.9,-25.8,-359,-285.5,-217.9,66.8,-331.1,-765.1,-784,-236.9,129.6,-174.8,-331.7,-376.1,-345,-449.7,-241.7,188.5,-133.3,-647.1,-849.9,-323.3,25.8,118,651.1,-35,87.1,-685,-454.9,31.5,648.3,452.4,-553.8,-835.1,-121,-390.7,-133.6,-148.2,-30.4,-542,-351.9,16.8,694.6,319.8,-245,-1057.6,-646.2,-884,-1312,-385.3,279.8,-500.1,129.3,-1324.2,-1129.6,-19.4,219.4,-510.4,-928.7
3.8614,-3.1,-8.6,-28.1,-343.7,-272.4,-211.9,51.2,-321.9,-753.8,-790.3,-232.1,125,-173.1,-335.8,-382.1,-334.2,-433,-218,186.2,-118.1,-629.8,-854,-351.3,3,121.9,649.4,-17.1,79.9,-668.5,-436.1,40.1,655.7,453.5,-527.4,-808.5,-119.8,-387,-104.3,-111.4,-32.2,-548.1,-366.5,9.9,674.9,315.5,-219.6,-1017.9,-635.3,-890.6,-1326.3,-393.4,269.6,-517.6,106.7,-1274.6,-1049.5,22,223.9,-509.3,-912.9
3.8616,-3.5,-3.2,-26.6,-330.1,-265.8,-207.9,31.7,-303.4,-730.6,-787.6,-239.1,109.8,-158.8,-320,-378,-321.5,-416.7,-194,156.4,-126.2,-616.6,-849.3,-373.1,-31.8,123.6,636,-29.7,60.4,-667.5,-424.3,39.4,629.6,429.4,-529.1,-797.8,-113.4,-389.4,-105.6,-113.7,-45.4,-563.5,-378.2,11.8,656,295.8,-221,-1008.2,-619,-874,-1298.8,-368.4,288.2,-477.9,144.4,-1282.5,-1032.2,49.5,245.3,-494.1,-913
3.8618,-2.3,-6.3,-23.1,-334.1,-264.8,-205.3,17.9,-286.7,-706.7,-772,-242.3,93.4,-135.5,-292.2,-361.3,-308.5,-401.8,-176.4,138.5,-115.7,-592.6,-836.7,-380.2,-56.4,119.6,604.7,-55.4,43.7,-663.2,-414.1,38.3,598.4,400.4,-544.7,-790.8,-103.3,-394.3,-125,-137,-63.7,-595.7,-397.9,5.1,628,268.2,-237.4,-1011.9,-604.3,-839.5,-1232.2,-318.8,304.9,-440.9,181.7,-1331.4,-1095.8,29.6,274.2,-470.3,-915
3.862,-2.9,-11.4,-24.4,-337.7,-261.9,-199.4,8.7,-272.1,-691.1,-751.4,-235.1,81.5,-132.1,-287.2,-354.1,-304.7,-390.1,-153.7,138.8,-122.9,-587.4,-820.9,-381.7,-63.1,108.2,553.1,-96.1,11.7,-677.1,-410.9,44.6,565.4,361.2,-566.3,-778.6,-89.1,-405.2,-149.3,-164.3,-95.6,-648.6,-437.2,-23.3,568.1,224.6,-263.6,-1033.2,-612.7,-809.5,-1190.5,-301.9,309.2,-405.4,203.4,-1338.9,-1087.3,43.5,283.8,-460.8,-904.3
3.8622,0.7,-12.8,-24,-347.6,-267.7,-196.7,-1.5,-284.1,-694.3,-743.5,-227.1,77.4,-118,-281.6,-353,-301.1,-378.8,-137.2,118.8,-135.6,-569.3,-798.2,-386,-61.9,94.8,499.9,-143.2,-28.6,-700.7,-411.6,45.3,525.3,314.8,-594.8,-774.1,-76.7,-425.7,-179.9,-189.2,-115.1,-685.2,-464.3,-54.7,496.7,178.8,-288,-1055.3,-632.4,-796.5,-1179.7,-310.7,313.3,-372.5,224.7,-1288.4,-998,84,272.1,-450.5,-873.6
3.8624,1.6,-17.2,-23.3,-364.2,-280.7,-203.1,-3.4,-279.5,-680.7,-738.2,-214.5,92.2,-108,-262.2,-336.7,-289.2,-365.5,-124.6,114.1,-127.2,-544.5,-758,-376.2,-45.7,89.1,453.1,-175.2,-39.8,-689.4,-396.5,42.6,497.5,292.8,-614.9,-764.1,-65.3,-440.9,-214.2,-209,-127.6,-689.6,-468.6,-71.4,447.7,146.3,-306.5,-1050.5,-624.5,-796.1,-1176.8,-320.5,318.8,-371.1,222.6,-1219.8,-901.1,129.4,256,-427.2,-825.8
3.8626,-2.1,-15.9,-23,-365.2,-284.5,-201.9,1.6,-255.9,-653.6,-720.7,-208.6,88.6,-105.5,-251.9,-318.7,-280.1,-346.5,-106.5,121.3,-118.6,-525.2,-707.5,-353.5,-38.8,97.2,443.6,-181.6,-38.8,-670.3,-381.7,39.4,469.7,276,-612.5,-748.9,-58.7,-441.4,-243.6,-231.3,-143.8,-684.9,-461.2,-57.3,445.6,139.7,-315.5,-1047.9,-606.8,-771.4,-1130.7,-304.2,294.2,-378.1,190.5,-1235.4,-965.6,86,252.6,-391.6,-789.8
3.8628,-4,-12.6,-20,-355.7,-284.8,-199.8,4.6,-243.3,-629.3,-688.4,-200.3,73.4,-94,-254.8,-313.4,-274.5,-325.8,-85.6,111.6,-107,-488.9,-654.5,-331.9,-27.9,87.7,433.2,-169.2,-37.9,-656.4,-376.7,39.3,454.9,263.6,-586,-720.2,-56,-440.1,-253.6,-226.6,-159,-679.2,-443.8,-51.2,441,139.5,-302.1,-1028.2,-598.1,-768.7,-1106.7,-289.3,294.2,-414.5,162.3,-1294.2,-1095.6,12.9,246.1,-380.4,-785.4
3.863,-6.9,-15.5,-20.1,-352.1,-289.1,-207.8,4.2,-225.6,-598.9,-644.6,-189.6,65.1,-98,-253.2,-301.3,-263.4,-309.3,-68.5,114.9,-98.2,-462.6,-595,-297,-5.2,76.8,411.9,-156.5,-39.9,-644.3,-369.4,42.8,454.9,264.7,-553.8,-682.5,-52.3,-421.5,-255.8,-220.7,-179.5,-654.8,-409.8,-60.5,409.6,125.8,-276.4,-981.1,-591.7,-774.7,-1096.8,-292.1,240.8,-500.4,39,-1319.7,-1160.7,-21.1,235.6,-375.3,-766.6
3.8632,-5.3,-15.9,-18.7,-351.7,-294,-206.4,4.4,-200.9,-567.9,-601.6,-178.5,52.5,-99.2,-247.9,-289.7,-249.5,-287,-61.4,118.3,-90.1,-435.5,-560.4,-278.6,2,88.5,402.8,-154.3,-44.7,-617.8,-341.1,43.5,448.5,266,-534.4,-649.9,-45.4,-411.1,-281.3,-240.1,-197,-626.2,-374,-44.8,381.5,101.1,-267.3,-929,-554.1,-768.7,-1102.3,-337.9,192.1,-549.1,-48.2,-1324.1,-1221.7,-79.6,171.3,-430.2,-760
3.8634,-0.8,-15.1,-17.9,-352.6,-304.5,-198.5,-3.4,-185.3,-530.6,-570,-164.1,47.9,-92.8,-242.1,-283.1,-238.9,-267.5,-57.5,117.4,-83.5,-408.7,-530.5,-272.6,3.8,110.4,386.8,-168.3,-52.5,-579.3,-295.7,42.6,426.6,248.1,-528.9,-620.6,-35.7,-410.1,-318.4,-273.8,-224.1,-617.7,-346.3,-16.8,360.7,66.8,-278.8,-883.4,-491.5,-761,-1145.5,-426,180.7,-540.8,-51.6,-1302.9,-1257.8,-134.9,61.8,-531.2,-761.6
3.8636,-1.5,-17.3,-20.6,-352.8,-309.5,-194.4,-13.9,-172.7,-493.1,-537.9,-150.1,52.9,-92.8,-226.4,-264.3,-225.5,-254.3,-53.4,117.4,-82.2,-389.7,-484.8,-248.6,10.5,125.2,369.2,-182.4,-62.4,-554.5,-267.1,43.5,402.8,227.6,-517.9,-589,-25.8,-404.2,-362,-312.3,-258.9,-608.5,-317.1,-0.1,346.4,37.7,-294.1,-850.9,-452.6,-690.5,-1085.7,-439.5,133.2,-492.3,-58.1,-1281.7,-1318.7,-213.5,-2.8,-575.1,-737.2
3.8638,1.6,-18.2,-20,-336.4,-299,-179.5,-4.9,-151.8,-468.3,-495.3,-128.5,56.9,-90.2,-216.7,-243.8,-210.3,-234.4,-47.6,105.7,-73.7,-354,-442.2,-227.1,18.9,116.8,340.9,-183.5,-70,-542.5,-259.7,45.4,394.8,226.5,-483.2,-539.7,-17,-410.3,-415.9,-351.8,-296.8,-605.7,-296.2,-4.9,312,10.5,-302.9,-830,-443.7,-606,-982.8,-403.5,155.1,-405.8,16.4,-1196.6,-1310.2,-261.6,-22.3,-546.4,-668.6
3.864,4.4,-18.1,-18.8,-311.4,-284.7,-159.6,-1.5,-137.4,-439.1,-458.9,-118.4,55.3,-88.3,-211,-226.4,-191.6,-211.3,-38.1,96.8,-63.8,-316,-395.3,-203.4,24.8,105.4,291.4,-200.5,-91.8,-541.4,-252.5,43.6,364.6,205.3,-463.7,-497.2,-9.4,-415.8,-461.7,-391.1,-343.4,-618.8,-291.8,-23.7,245.7,-35,-316.8,-829,-444.6,-535.3,-905,-385.4,150.6,-313.3,74.6,-1032,-1199.5,-273.1,-32.5,-464.9,-548.3
3.8642,3.4,-19.8,-16.4,-292.5,-266.6,-146.7,-8.9,-128.9,-402.9,-424.3,-115.3,52,-86.6,-196.9,-206.1,-169.7,-192.2,-31.3,88.3,-57.5,-281.3,-341.3,-167.9,28.1,98.5,234.9,-231.5,-105.8,-514.9,-233.7,34.1,310.4,172.4,-462.3,-465.6,1.6,-412.3,-497.5,-415.6,-366.3,-611.5,-286.3,-30.8,187.8,-73,-333.5,-808.8,-425.1,-452.6,-797.1,-345.5,157.5,-198.4,153.8,-873.9,-1054,-259.4,-45.4,-407.8,-450.6
3.8644,3.6,-21.6,-12.3,-274.8,-249.3,-138.9,-7.3,-109.5,-361,-380.1,-101.5,42.9,-81.7,-186.3,-187.3,-150,-175,-31.1,74.8,-52.5,-246.6,-290.3,-142.1,24.9,89.8,179.7,-250.8,-114.2,-473.9,-210.4,22.9,250.2,140,-452.2,-430,12.5,-389.1,-502.4,-423.4,-367.9,-577.3,-265.4,-28.4,137,-97.8,-335.7,-762.2,-393.8,-385.3,-692.2,-302.7,183.3,-102.4,225.2,-760.8,-908.4,-213.1,-52.1,-385.2,-395.9
3.8646,4.9,-19.9,-10,-249.9,-235.7,-130.4,-9.6,-87.2,-313.2,-340.5,-93.7,31.4,-77.1,-172,-170.4,-132.3,-157.2,-32.4,61.5,-51.2,-219.3,-248.8,-125.3,17.1,85.6,139.2,-248.6,-124.6,-438.3,-190.5,17.1,196.4,110.2,-431.8,-392.7,17,-344.3,-471.9,-409.3,-360.9,-523.7,-231.4,-24.4,95.5,-113.6,-326.1,-712,-363.2,-335.8,-616.5,-280.5,155.4,-65.9,211.7,-700.4,-839.2,-206.3,-53.4,-366.5,-369.6
3.8648,5.8,-19.4,-8,-216.1,-216.1,-117.4,-12.6,-77.8,-273.4,-305.7,-92.3,25.3,-68.4,-151.2,-151.9,-119.8,-144.7,-30,53.8,-45.8,-191.5,-212.4,-107.5,17.8,85.4,121.9,-221,-114.9,-380,-164.6,13.1,172.8,107.8,-382.5,-338.3,15.7,-286.7,-421.6,-376.1,-332,-459,-196.4,-9.1,82.2,-102.7,-299,-628.4,-312.2,-317.8,-570.1,-264.4,154.2,-83.2,178.8,-645.3,-763.9,-189.5,-47,-338.1,-343.2
3.865,3.8,-19.6,-5.3,-184.6,-195.4,-106.6,-14.6,-70.3,-235.1,-270,-87.2,19.4,-54.9,-130.8,-134.8,-106.8,-130.8,-23.8,48.8,-39.3,-166.2,-182,-91.2,22,95.6,124.6,-180.9,-93.3,-308.1,-126.2,10.4,160.8,114.4,-317.8,-277.8,12.8,-239.1,-353.3,-321.4,-274.8,-382,-163.8,9.7,88.7,-72.3,-258.9,-530.2,-255.4,-313.8,-522.5,-247,109.5,-151.9,68.8,-584.8,-666.2,-152.3,-27.8,-294.3,-307.8
3.8652,9.4,-13.2,-1.4,-153.7,-174.7,-100.1,-13.8,-55.4,-193.7,-233.4,-81.4,13.7,-40.8,-103.9,-114.2,-88.6,-107.8,-11.1,36.7,-38,-141.5,-151.8,-79,19.5,95.9,122,-140.9,-65.2,-234.5,-94.3,5.4,137.5,112.7,-258.1,-223,11.4,-183.3,-277.5,-260.8,-215.1,-288.7,-112.3,31.2,106.4,-36.3,-217.2,-435.1,-200,-295.9,-467.5,-224,57.2,-219.7,-44.9,-554.4,-631.2,-154.6,-24.7,-267.9,-289.4
3.8654,10.6,-12.1,3.4,-122.7,-153.1,-97,-17.6,-45.2,-150.2,-193.9,-80.3,3,-24,-74,-87.8,-67.3,-87.1,0.3,23.4,-37.8,-112.8,-118.5,-70.8,13.7,84.3,102.5,-106.1,-31.2,-159.6,-68.3,-2,114.3,113.6,-198.9,-165.8,10.8,-112.1,-209.4,-218.6,-166.2,-196.7,-55.9,50.5,109.5,-11.6,-174.7,-332.1,-140,-273.4,-422.1,-210.7,31.1,-250.7,-107.9,-519.6,-593.7,-160.2,-36.8,-265.4,-281.4
3.8656,6.8,-13,5.4,-97,-132.7,-92,-30.8,-33.5,-107.1,-158.1,-76,-7.4,-10.9,-46.8,-61.1,-50.5,-73,5.7,9.3,-33.7,-86.5,-91,-61.2,11.4,73.3,85.2,-68.6,-8.2,-96.8,-42.3,-7.7,89.6,105.6,-144.3,-117.3,7.4,-55.2,-136.7,-162.3,-121.6,-120.1,-9.6,57.6,102.7,6.9,-127.3,-227.8,-85.3,-223.1,-340.4,-183.1,-4.7,-240.9,-151.4,-436.9,-479.3,-121.8,-32.8,-239.9,-251.9
3.8658,12.7,-7.6,8.9,-69.6,-109.6,-79.4,-30.1,-16.3,-71,-124.1,-69.7,-14.6,-0.8,-26,-37.9,-37.7,-58.3,8.8,-5.7,-29.4,-62.3,-68.1,-56.9,0.6,57.7,65.7,-40.6,-19.3,-66.7,-23.8,-9.5,52.7,72.8,-105.7,-86.8,1.7,-1.4,-55.6,-94,-102.4,-71.4,29.8,63.9,82.7,9.4,-77.9,-128.7,-38,-151.4,-228.4,-127.9,-16.9,-205.2,-153,-306.3,-336.1,-84,-20.9,-173.4,-178.1
3.866,13.3,-8.4,15,-41.9,-81.2,-58.1,-30.8,-9.7,-44.9,-91.8,-65.4,-21.8,11,-12.2,-25.6,-25.9,-46,9,-23,-32.7,-39.3,-40,-50.5,-14.9,55.9,60.8,-14.4,-25.3,-40.4,1.4,-5.9,48,69.4,-51.9,-40.2,0.9,25.6,-15.6,-57.3,-89.3,-43,42.7,64.1,62.2,3,-48.3,-59.9,-6.6,-94.3,-150.4,-95.4,-18.5,-166,-136.1,-138.9,-171.1,-47.9,-23.7,-107.1,-90.5
3.8662,16,-9.2,17,-17.9,-48.1,-30.9,-37.1,-7,-28.2,-70.3,-60.8,-23,17.3,3.1,-14.1,-18.6,-38.8,11.3,-35.3,-22.5,-3.3,1.6,-14.6,-1.7,63.9,68.8,8.8,-19.1,-13.3,22.9,0,54,72.7,7.4,14.2,3,27.3,-18.2,-57.5,-79.9,-29.7,48.9,68.6,66.3,3.9,-43.7,-28.4,17.6,-21.2,-60.6,-65.9,-42.5,-126.2,-140.1,-23.1,-54.4,-27.9,-34.2,-59.8,-23.9
3.8664,25.3,-7,19.6,0.7,-20.2,-6.2,-33.4,1.7,-9.2,-51.2,-55.4,-20,25.7,17.9,-0.5,-9,-34,11.6,-28,1.4,35.5,39.5,28,30.4,61.3,40.9,-9.9,-25.3,12.7,41,-1.2,5.2,25.1,12.7,38.3,11.7,50.2,-2.9,-65,-70,-7.9,73.9,78.4,57.1,-6.8,-47.3,-5.7,53.6,70.2,46.6,-34.1,-61.6,-70.1,-128.6,38.7,5.5,-27.5,-61.8,-59.4,8
3.8666,32.5,-7.2,20.8,10.1,2.2,15.3,-26.5,12.9,9.6,-29.1,-46,-15.5,37.9,29,5.6,-1.8,-29.9,9.1,3.3,33.3,58.7,68.4,57.5,56.4,39.5,-25.5,-46.2,-23.7,54.3,66.4,-14.5,-64.4,-24.1,4,65.7,29.2,87.5,38.6,-53.8,-46.8,34.3,105.7,66.9,15.9,-34,-42.8,30.2,95.7,132,117.1,-22.1,-83.4,-48.4,-138.8,116.2,96.2,-2.7,-92.4,-69.1,32.2
3.8668,41.2,-5,19.1,21.9,32.2,35.7,-16.2,26.2,21.7,-10.4,-37.9,-10.6,45.8,37.7,8.2,-1.9,-21.7,8.8,47.4,89.2,84.1,98,92.4,86.8,8.3,-96.7,-75.7,-28.2,90.9,94.9,-25,-127.7,-73.2,17.6,109.4,44.4,113.1,77.1,-27.4,-23.4,59.3,117.7,41.5,-52.4,-70.3,-21.7,77.8,133.7,177.5,189.6,3.3,-120.1,-63.5,-188.8,199.4,195.4,26,-98.7,-41.4,76.6
3.867,51.4,-4.5,23.4,38,62.3,54.6,-7.6,38.2,28.5,5.4,-29.6,-7.9,58.8,50.1,12.6,3.7,-10.1,13.4,71,129.2,103.2,123.6,118.7,113.7,-26.9,-167.9,-93,-35.5,127.9,125.7,-26.6,-178.7,-118,50.2,168.1,57.8,125,114.6,6.9,-15.5,61.7,114.7,3.8,-134.9,-111,12.9,140.5,166.2,230.2,278.2,49,-132.7,-54.3,-208.1,285.3,283.3,48.9,-92.3,3,134.4
3.8672,65.8,-7.2,25.6,48.8,85.6,77.4,-1.1,47.6,34.4,16.3,-24.9,-7,73.9,70,20.1,10.9,2.1,24.5,81.5,134.1,112,144.4,127.5,130.9,-51.9,-211.1,-86.1,-22.5,162,137.5,-29.1,-228.5,-155.5,93,227.5,65.9,126,117,10.3,-33.8,55.1,119.5,-20,-174.6,-137.8,38.6,193.6,185.9,268.7,345.8,87.2,-170.7,-69.2,-256.3,334.7,306.9,34.8,-89.9,61.5,206.4
3.8674,81.3,-11.6,22.8,65.6,107.6,102.9,4.8,58.5,48,22.4,-24.7,-5.7,87.7,86.9,31.9,18.8,18,38.4,85.6,129.7,125.6,159,144,148.9,-77.6,-252.4,-86,0,205.2,135.7,-34.2,-287.1,-202.8,111.4,263.7,72,116.8,92.7,-2.1,-18.7,27.3,81.4,-44.3,-195.3,-128.7,42.2,212.4,193.6,301.2,387.3,107.7,-150.9,-37.4,-216.1,308.5,269.5,24.2,-104.9,68.1,229.2
3.8676,94.1,-14.4,23.6,91.9,135.2,125.1,2.2,66.9,64.6,39.9,-18.1,-5.8,110.7,113.5,50.6,32.5,36,60.7,76.1,115.9,129.6,159.2,151,148.5,-119.8,-313.6,-93.6,8.6,228.4,122.5,-33.6,-304.1,-214.3,134.9,308,79.7,104.2,91.5,6.6,7.6,6.8,37.9,-108.2,-259.7,-133.9,47.2,208.9,170.7,304.2,391.3,103.8,-135,-31.1,-204.2,298.3,277.1,46.3,-115.3,54.8,222.5
3.8678,112.5,-13.7,27.6,120.8,184,155.4,14.9,121.2,105.4,70.9,-10.7,-6.8,133,141.7,68.5,45.2,60.5,87.4,76.3,115,127.3,146.9,153,140.5,-105.3,-286.2,-70.9,23.4,237.3,124.4,-24,-263,-180.1,187.1,358.2,81.1,86.9,88.4,19.4,18.4,32.3,52.6,-124.4,-264.9,-129.6,77.8,211.3,141.9,271.3,373.6,88.4,-220.7,-157.9,-379.6,377.4,376,84,-121.5,88,267.5
3.868,116.9,-6.4,30.7,145.9,218.4,180.4,55.1,246.4,167.4,124.1,69.3,17.6,145.1,156,84.8,58.8,78.1,89,90.2,154.9,130.6,130.6,169.5,142.8,-21.7,-145,4.7,28.8,258.8,161.7,-2.1,-171.5,-122,254.4,383.5,73.3,72.4,112.7,74.8,50.3,33.3,35.8,-60.1,-143.5,-47.9,113.6,252.6,168.3,291.3,396.1,90.4,-239.9,-195.5,-434.8,326.8,326.7,71.3,-129.9,65.9,241.1
3.8682,113.9,5.3,35.1,178.5,239.7,207.3,59.3,298.3,219.7,153.6,169.7,59.8,157.3,179.7,110.2,61.4,85.4,94.8,106.7,182.9,123.1,110,151.1,133.7,27.6,-46.2,44.6,-51.4,195.8,163.4,12.8,-185.7,-176,243.1,331.2,58.5,131.1,233.8,157.9,27.3,-15.2,33.1,23.3,-19.4,-3.4,122.8,277.1,217.2,302.7,384.4,74.8,-228.9,-174.2,-408,198.1,191.8,23.6,-92.8,55.3,171.2
3.8684,116.3,12.8,35.9,218.9,276.5,234.7,95.9,326.2,298.8,126.7,145.9,88.4,193.6,216.3,127.4,57.7,116.4,153.7,107.1,160.6,103.9,104,134.5,114.9,-18,-133.3,-28.5,-99.7,171.9,141.7,-4.3,-333.2,-306.5,135.3,258.2,66.3,239.7,348.1,186.3,-32.6,-49.4,78.6,47,-28,-43,116,282.9,257.4,293.6,345.2,39.6,-199.5,-143.6,-368,219.4,269.1,85.7,-123.9,-20.5,124.3
3.8686,67.7,26.6,31.3,226.6,293.4,232.4,171.2,360.2,325.7,141.3,163.8,163.4,244.4,257.8,126.4,61.5,151.7,208.1,89.6,127.7,91.3,111,146.5,100.7,-65.5,-240.9,-94.9,-98,183.2,135.9,-10.5,-339.8,-294.9,92.8,252.6,80.3,195.1,258.5,139.1,-53.3,-55.2,44.5,-39.3,-176.7,-109.2,94.4,254.6,208.4,290,300.4,-32.9,-242.3,-104.5,-365.3,250.3,345.5,114,-242.3,-258.3,-5.3
3.8688,30.5,45.8,31.9,201.8,296.2,249.6,135.6,278.8,266.6,182.3,232.1,191.4,264.2,267.1,116.1,69.4,175.4,229.2,105.1,136.4,92.9,123.3,170.7,132,-71.1,-247,-113.3,-151.7,94,98.8,-3.4,-322.4,-302.1,85.8,239.5,72.6,118.1,162.8,81.6,-72.8,-84.6,-16.2,-104.5,-257.9,-152.2,57.1,141,92.6,238.6,254,-31.7,-256.5,-132.1,-379.9,347.8,453.3,146.2,-187,-156.4,58.6
3.869,50.7,47.1,28.9,182.6,288,262.2,91.6,252.1,245.9,210.8,230.5,83.1,257.3,244.3,109,75.4,177.2,215.5,137.3,172.8,103.4,131.4,203.7,184.9,-104,-292.3,-133.5,-132.8,107.4,66.7,-20.4,-423.9,-383.7,60.9,241.2,77,106.5,167.7,54.5,-81.3,-172.5,-75.5,-103.7,-210.9,-130.9,21.7,77.7,86.6,280.7,382.6,111.8,-153.9,-113.7,-303.1,379.2,492.7,198.3,-53.5,137.4,248.4
3.8692,56.4,28.4,23.3,184.4,282.8,237.9,73.7,225.8,224.6,226.7,239.2,49.2,249.8,233.8,106.5,63.2,168.1,199.3,117.3,166,98,114.9,183.5,175.6,-138.1,-353.1,-142.1,-85.9,152.8,81.4,-19.5,-384.7,-334.9,73.8,264.9,81.7,-33.7,27.6,30,-50.8,-175.9,-139.2,-168,-304.7,-162.5,14,97.8,92.5,342.5,477.3,173.9,-158.6,27.9,-184.8,229.4,286.4,83.9,-30.2,105.5,184.7
3.8694,52.8,15,22,186.9,286.1,220.7,40.2,147.4,192.4,189.3,202.4,75,249.3,228.7,87.3,57.9,191.5,226,112.9,172.5,74.2,106.5,151.4,126.5,-134.7,-330.5,-107.5,-66.6,143.7,90.4,-5.4,-278,-249.5,103.9,261,67.3,-58.2,-53,-22.6,-41.6,-125.7,-132.1,-210.1,-391.2,-193,56.8,134.7,41.4,308.5,397,158.9,11.2,253.8,155.4,309.8,321.9,77.4,-24.2,168.9,261.5
3.8696,40.3,17.5,20.2,168.8,258.3,196,32.1,125.3,176.7,152.2,160.6,64.2,253,220,68.2,58.6,208.1,255.2,143.4,192.6,52.6,83.2,122.5,92.9,-132.7,-288.2,-60,-37.6,151.5,53.6,-14.7,-307.5,-259.4,132.5,268,54.6,-44.5,-48.9,-49.8,-66.3,-179.8,-154.7,-170.8,-289.5,-136.5,57.9,130.9,37.5,291.4,354.6,150.1,74.2,337.9,276.4,432.9,452.7,136.5,32.2,364.3,424.6
3.8698,24,21.8,17.8,145,211.1,154.4,17.7,87,152.9,150.5,195.9,83.7,252.1,202.8,55.7,56,228.2,293.1,150.9,174.2,43.5,30.9,70.5,100.3,-161.2,-338.6,-97,-63,112.7,18.5,-26.1,-353.3,-289.4,106.8,259.5,57.9,-122,-94,-29.9,-60.5,-197.3,-194.1,-185.8,-308.7,-149.8,9.4,82.8,39.6,256.9,292.7,132.7,52.2,396,320.6,313.5,359.8,115.6,121.4,376.1,331.1
3.87,41.9,5.5,16.9,116.6,174.9,120.4,35.5,106.4,155.2,161.8,208.1,72,260.5,213,66.2,74.2,265.7,326.5,161.4,173.7,41.4,5.6,52.5,117.4,-162.8,-405.6,-178.7,-20.4,175.5,55.5,-51.9,-386.5,-278.4,16.6,217.3,77.2,-3.8,-22.5,-44.3,5.6,-73.9,-125,-186.4,-365.7,-165.5,8.7,93.9,58.9,156,152.7,89.6,211.4,451.2,512.2,208.3,237.2,90.4,118.9,369.4,296
3.8702,52.6,-12.2,17.8,76.2,136.4,91.9,44.4,129.9,165.5,164.8,205.9,58,282.9,253.8,108.4,85.2,279.8,341.4,153.3,169.1,34.7,0.4,42.3,87.7,-134.9,-391.2,-207.6,76.1,271.8,74.4,-86.2,-419.4,-247.2,-38.9,180.5,87.1,-9.5,-62,-72.4,95.1,55.4,-64.8,-130,-280.6,-103.1,-22.4,80,97,30.2,-6.9,-17.2,90.8,328.3,349.4,172.2,177.9,38.5,67.8,311.6,264.7
3.8704,20,1.4,16.4,40.9,88.6,60.1,20.1,97.6,166.5,173.4,247.4,90.4,303.3,283.3,145.1,81.7,281.1,354.9,120,139.9,24.9,1,16.1,49.3,-151.9,-373.2,-178.3,72.1,223.2,32.9,-77.9,-359,-202.4,-13.7,178.2,75.5,-103.2,-151.5,-96.7,99.8,4.9,-114.1,-151,-265.3,-90.1,-45.8,41.8,67.6,-27,-109,-63,174.9,408.1,494.1,84.8,121.1,60.5,87.6,281.3,194.4
3.8706,12.9,1.8,14.6,18.2,49.1,32.8,23.8,79,156.6,186.1,276.4,104.7,324.1,314,161.1,89.7,280.4,349.3,105.8,122.9,21.9,22,29.5,56.6,-157,-321.4,-115.6,41.5,144.1,8.6,-44.8,-234.4,-134.7,45.1,185,56.8,-70.1,-120.7,-112.3,54.1,-81.4,-153.9,-205.1,-304.3,-104.1,1.8,37,-14.7,-50.1,-149.4,-42.7,308.9,509.5,694.8,-62.6,-118.9,-34.4,153.6,422.9,244.9
